termpaper,0.054960664335664336
music,1.2503551136363638
popular,0.571590909090909
term,0.032724670367800135
paper,0.061593847962382445
theme,0.23816287878787876
report,0.04685171385991058
black,0.2703470515970516
studies,0.037277667984189716
history,0.08119189049586777
literature,0.060807543520309475
political,0.032476756198347105
science,0.025069776714513558
women,0.08748840445269015
click,0.026709855564995753
title,0.02621976647206005
yr,0.37098448426573427
pgs,0.37098448426573427
fn,0.30228365384615385
afro,1.4289772727272727
american,0.10852991944764095
dancing,2.1434659090909087
influences,0.2041396103896104
african,0.3572443181818181
rise,0.14289772727272726
beatles,2.8579545454545454
influence,0.14656177156177155
america,0.14656177156177155
examines,0.08931107954545453
beginnings,0.7144886363636364
pop,1.9053030303030303
scene,0.571590909090909
musician,2.8579545454545454
blues,2.857954545454545
singer,0.9526515151515151
rock,4.858522727272727
roll,5.715909090909091
civil,0.07520933014354067
ragtime,2.1434659090909087
jazz,3.14375
gospel,2.8579545454545454
major,0.052925084175084174
reviews,0.11908143939393939
origins,0.15041866028708134
culture,0.12425889328063242
development,0.08820847362514028
society,0.053923670668953684
bebop,2.8579545454545454
musical,1.020698051948052
styles,0.4763257575757575
including,0.042869318181818175
fusion,0.7144886363636364
dance,0.8573863636363634
observes,0.06495351239669421
louis,0.317550505050505
armstrong,0.9526515151515151
forms,0.1681149732620321
lena,1.4289772727272727
horne,1.4289772727272727
especially,0.12990702479338842
rights,0.04265603799185889
paul,1.4289772727272727
eleanor,0.9526515151515151
rigby,2.8579545454545454
john,0.08660468319559228
lennon,2.8579545454545454
mccartney,5.715909090909091
comparison,0.08573863636363635
poem,0.9526515151515151
mclaughlin,2.8579545454545454
lyrics,2.8579545454545454
cultural,0.10585016835016835
elvis,1.9053030303030303
commodity,0.9526515151515151
presley,2.8579545454545454
perspective,0.14289772727272726
afn,0.09526515151515151
death,0.06646405919661734
roots,0.7144886363636364
rap,2.1434659090909087
hip,0.3572443181818182
hop,0.9526515151515151
individuals,0.1681149732620321
form,0.07724201474201474
comments,0.026462542087542087
